procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 58950556   1624 1184284    0    0   320  2284 14817 161243 11  5 84  0  0  0
 1  0      0 58954788   1624 1184284    0    0     0     0 13729 159264 11  6 84  0  0  0
41  0      0 58947012   1624 1184284    0    0     0     0 13430 158616 11  5 84  0  0  0
43  0      0 58937176   1624 1184284    0    0     0     0 13892 159076 11  5 84  0  0  0
43  0      0 58931692   1624 1184284    0    0     0     0 14145 160435 11  6 84  0  0  0
34  0      0 58925336   1624 1184284    0    0     0     0 13822 159471 11  6 84  0  0  0
35  0      0 58916524   1624 1184284    0    0     0     0 14539 160860 11  6 84  0  0  0
 2  0      0 58907388   1624 1184284    0    0     0     0 13783 158877 11  6 84  0  0  0
 1  0      0 58900764   1624 1184284    0    0     0     0 13552 159448 11  5 84  0  0  0
72  0      0 58897408   1624 1184548    0    0   612     0 14735 162013 11  6 83  0  0  0
 0  0      0 58885460   1624 1185076    0    0    32   216 9801 104881  8  4 88  0  0  0
 0  0      0 59065040   1624 1185024    0    0    48   648 1629 1651  0  0 100  0  0  0
 0  0      0 59410364   1624 1187132    0    0  1944     0 1697 3484  1  0 99  0  0  0
