procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
74  0      0 58391540   1624 1478752    0    0     0     0 14056 162819 11  5 84  0  0  0
47  0      0 58396260   1624 1478752    0    0     0     0 14079 165814 11  5 84  0  0  0
 0  0      0 58391108   1624 1478920    0    0     4     0 2562 15689  2  1 98  0  0  0
 0  0      0 58604576   1624 1478788    0    0     0     0  965  626  0  0 100  0  0  0
 0  0      0 58622608   1624 1478788    0    0     0     0  507  272  0  0 100  0  0  0
 0  0      0 58619548   1624 1482968    0    0   656  7436 1537 2819  0  0 100  0  0  0
 0  0      0 58636940   1624 1483044    0    0     0     0  707  292  0  0 100  0  0  0
 0  0      0 58648672   1624 1483044    0    0     0     0  521  339  0  0 100  0  0  0
 0  0      0 58677680   1624 1483060    0    0    16   756  624  369  0  0 100  0  0  0
 0  0      0 58701460   1624 1483060    0    0     0     0  710  318  0  0 100  0  0  0
 0  0      0 58721284   1624 1483060    0    0     0   936  647 1143  0  0 100  0  0  0
 0  0      0 58746136   1624 1483060    0    0     0     8  726  391  0  0 100  0  0  0
 0  0      0 58757528   1624 1483060    0    0     0     0  616  336  0  0 100  0  0  0
 0  0      0 58777276   1624 1483060    0    0     0     0  779  311  0  0 100  0  0  0
 0  0      0 58790616   1624 1483060    0    0     0     0  743  244  0  0 100  0  0  0
 0  0      0 58806240   1624 1483060    0    0     0     0  457  244  0  0 100  0  0  0
 0  0      0 58819856   1624 1483060    0    0     0     0  576  222  0  0 100  0  0  0
 0  0      0 58831988   1624 1483060    0    0     0     0  799  394  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 58842364   1624 1483060    0    0     0     0  691  269  0  0 100  0  0  0
 0  0      0 58857164   1624 1483060    0    0     0     0  546  229  0  0 100  0  0  0
 0  0      0 58864388   1624 1483060    0    0     0     0  545  208  0  0 100  0  0  0
 0  0      0 58872456   1624 1483060    0    0     0     0  616  306  0  0 100  0  0  0
 0  0      0 58878048   1624 1483060    0    0     0     0  700  326  0  0 100  0  0  0
 0  0      0 58884300   1624 1483060    0    0     0     0  721  262  0  0 100  0  0  0
 0  0      0 58887572   1624 1483060    0    0     0     0  539  224  0  0 100  0  0  0
 0  0      0 58891696   1624 1483060    0    0     0     0  809  365  0  0 100  0  0  0
 0  0      0 58892804   1624 1483060    0    0     0     0  588  262  0  0 100  0  0  0
 0  0      0 58895496   1624 1483060    0    0     0   960  924  652  0  0 100  0  0  0
 0  0      0 58897268   1624 1483060    0    0     0     0  635  273  0  0 100  0  0  0
 0  0      0 58897696   1624 1483060    0    0     0     0  926  364  0  0 100  0  0  0
 0  0      0 58898340   1624 1483060    0    0     0     0  816  254  0  0 100  0  0  0
 0  0      0 58900244   1624 1483060    0    0     0     0  543  235  0  0 100  0  0  0
 0  0      0 58908092   1624 1483060    0    0     0     4 1155  638  0  0 100  0  0  0
 3  0      0 58868772   1624 1483060    0    0     0     0 2495 4119  3  0 97  0  0  0
 0  0      0 58734580   1624 1483256    0    0     0     0 2547 3799  4  0 96  0  0  0
57  0      0 58700268   1624 1483360    0    0     0   408 4082 28019  4  1 95  0  0  0
52  0      0 58692620   1624 1483364    0    0     0     0 14462 154970 14  5 81  0  0  0
69  0      0 58715620   1624 1483364    0    0     0     4 13988 158351 12  5 83  0  0  0
53  0      0 58717544   1624 1483492    0    0   144  3788 14045 158055 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 58709912   1624 1483508    0    0     0     8 13049 155827 11  6 84  0  0  0
53  0      0 58705480   1624 1483512    0    0     0     0 13307 157919 11  5 84  0  0  0
45  0      0 58697480   1624 1483516    0    0     0     0 13882 156578 11  5 84  0  0  0
41  0      0 58694396   1624 1483516    0    0     0     0 13257 157110 11  5 84  0  0  0
56  0      0 58690124   1624 1483516    0    0     0     0 14412 159838 11  5 84  0  0  0
65  0      0 58686068   1624 1483516    0    0     0     0 14049 162260 11  5 84  0  0  0
27  0      0 58678256   1624 1483516    0    0     0     0 13826 167329 10  5 84  0  0  0
68  0      0 58672776   1624 1483516    0    0     0     0 13555 159548 11  5 84  0  0  0
54  0      0 58662532   1624 1483516    0    0     0     0 13088 158068 11  5 84  0  0  0
49  0      0 58658744   1624 1483516    0    0     0     0 13773 164094 11  5 84  0  0  0
66  0      0 58650004   1624 1483516    0    0     0   136 14525 162168 11  5 84  0  0  0
38  0      0 58645696   1624 1483516    0    0     0     0 13313 158566 11  5 84  0  0  0
41  0      0 58639992   1624 1483516    0    0     0     0 14223 159295 11  5 84  0  0  0
84  0      0 58637500   1624 1483516    0    0     0     0 14677 160390 11  5 84  0  0  0
62  0      0 58629720   1624 1483516    0    0     0     0 13901 158034 11  5 84  0  0  0
49  0      0 58630884   1624 1483516    0    0     0     0 14028 158970 11  5 84  0  0  0
84  0      0 58622184   1624 1483516    0    0     0     0 13748 157743 11  5 84  0  0  0
10  0      0 58618064   1624 1483516    0    0     0     0 14161 158794 11  5 84  0  0  0
50  0      0 58606596   1624 1483516    0    0     0     0 14172 161984 11  5 84  0  0  0
65  0      0 58607936   1624 1483516    0    0     0     0 14007 164360 10  6 84  0  0  0
63  0      0 58599872   1624 1483516    0    0     0     0 13373 158943 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0      0 58596752   1624 1483516    0    0     0     0 14385 159243 11  5 84  0  0  0
54  0      0 58590124   1624 1483516    0    0     0     0 13476 157406 10  5 84  0  0  0
44  0      0 58584128   1624 1483516    0    0     0     0 13444 157244 11  5 84  0  0  0
34  0      0 58577948   1624 1483516    0    0     0   392 14002 157841 11  6 84  0  0  0
 4  0      0 58574452   1624 1483516    0    0     0     0 13727 157350 11  5 84  0  0  0
74  0      0 58567460   1624 1483520    0    0     0   136 13859 158029 11  5 84  0  0  0
 1  0      0 58561544   1624 1483520    0    0     0     0 14711 159975 11  5 84  0  0  0
69  0      0 58554416   1624 1483520    0    0     0     0 13820 157389 11  5 84  0  0  0
52  0      0 58550456   1624 1483520    0    0     0     0 13608 158064 11  5 84  0  0  0
58  0      0 58541836   1624 1483536    0    0    16  1332 14135 158264 11  5 84  0  0  0
27  0      0 58538576   1624 1483536    0    0     0     0 13792 157521 11  5 84  0  0  0
 1  0      0 58513908   1624 1483592    0    0     0     0 12088 126669  9  4 86  0  0  0
 0  0      0 58691304   1624 1483460    0    0     0     0  764  685  0  0 100  0  0  0
 0  0      0 58693596   1624 1485532    0    0  1912     0 1343 2223  0  0 99  0  0  0
 1  0      0 58700440   1624 1485580    0    0    16     0 1089 2348  0  0 100  0  0  0
